distance_km,avg_speed_kmh,vehicle_load_kg,engine_size,vehicle_age,fuel_consumption_liters
806,51,13095,3.0,11,105.32181111111112
422,58,21086,1.5,11,33.08620666666667
683,58,25995,1.5,11,51.82207419354839
328,40,18523,2.5,11,32.14536666666667
518,53,27397,2.5,11,50.76615833333333
708,56,10918,2.5,11,55.50956
219,41,19138,2.5,11,16.097184375
434,78,6734,2.5,11,35.200393103448285
796,77,6536,2.0,11,56.735503030303036
805,60,14741,2.5,11,61.07872580645162
753,59,6245,2.5,11,55.347853125
549,62,7533,2.0,11,39.13039090909091
652,69,23198,2.0,11,46.47179393939394
785,40,8526,2.5,11,61.546616666666665
708,45,14323,2.5,11,52.040212499999996
826,54,28014,2.0,11,60.713581250000004
622,56,17657,2.5,11,54.18541481481481
389,75,19965,2.0,11,32.677389285714284
324,65,25872,2.0,11,26.278634482758626
205,41,25598,2.5,11,18.545403846153846
657,50,20868,2.0,11,57.234433333333335
753,49,23157,3.7,11,93.21743684210527
769,43,17641,3.7,11,95.19815263157896
721,58,27430,2.0,11,73.73322173913044
288,65,16196,2.0,11,28.2252
310,78,22964,2.0,11,30.381291666666666
750,57,14853,3.8,11,98.00416666666666
596,61,14862,3.8,11,77.88064444444444
878,68,20672,3.8,11,121.47904705882353
210,54,13178,1.8,11,19.757640000000002
821,72,6087,1.8,11,77.242964
696,50,19593,3.5,11,74.41189090909091
215,59,28557,3.5,11,22.986431818181817
232,66,8489,3.5,11,24.803963636363637
688,54,27544,3.5,11,70.35846956521739
387,42,17569,3.5,11,39.576639130434785
770,55,13011,3.5,11,78.74421739130435
657,67,7600,3.5,11,70.24225909090909
250,54,7489,3.5,11,25.56630434782609
470,79,11509,6.2,11,73.69913333333334
663,65,28906,6.2,11,103.96282000000001
242,73,19690,4.7,11,31.622677777777778
738,75,16573,5.5,11,123.98927142857143
767,66,22199,5.5,11,100.22559444444445
320,53,18285,6.0,11,53.76228571428572
824,42,13030,2.0,11,64.60434666666667
515,42,29807,2.0,11,44.86412962962963
314,62,12257,2.0,11,28.40613076923077
820,44,28701,4.7,11,96.43610000000001
653,41,16847,4.7,11,80.83796315789475
886,77,29423,5.5,11,109.68213684210527
823,75,6478,5.5,11,107.54323888888888
811,41,9484,5.5,11,100.39753157894738
719,54,6331,5.5,11,93.95332777777777
846,41,6280,2.1,11,62.18364375
536,75,7421,2.1,11,40.66856774193548
439,67,16815,3.5,11,43.023829166666665
585,53,7239,3.5,11,59.82515217391305
344,51,22789,3.5,11,35.179234782608695
576,69,28987,3.5,11,61.582254545454546
203,74,15079,3.5,11,20.759839130434784
527,47,29754,3.5,11,53.89376956521739
396,71,27749,3.5,11,42.337799999999994
588,59,13084,3.5,11,60.131947826086964
839,54,13742,3.5,11,85.80051739130435
460,53,11127,3.5,11,47.042
802,65,9074,3.5,11,82.01670434782609
293,64,26816,3.5,11,31.325695454545453
456,58,26288,3.5,11,46.632939130434785
335,59,16558,3.5,11,34.258847826086956
724,65,27163,3.5,11,70.95501666666667
697,71,10653,3.5,11,63.054373076923085
377,62,25636,4.7,11,42.225795238095245
311,53,10933,4.7,11,36.575155
463,61,18763,4.7,11,51.858204761904766
613,69,29776,5.5,11,75.88617368421053
568,67,28940,5.5,11,70.31541052631579
790,77,8895,5.5,11,109.30347058823529
577,79,9440,5.5,11,71.42956315789475
785,69,7463,5.5,11,102.57769444444445
582,42,23528,5.5,11,76.05123333333333
872,74,27481,5.5,11,157.77163076923077
710,43,13812,5.5,11,128.46084615384615
576,78,11883,3.0,11,61.582254545454546
744,73,6777,4.7,11,109.37265000000001
272,50,8880,4.7,11,42.65141333333333
703,52,28068,5.5,11,118.10902142857144
551,41,18670,2.1,11,48.000262962962964
524,75,18166,3.5,11,56.02274545454546
587,69,22516,3.5,11,65.74679523809525
439,55,19858,3.5,11,49.17009047619048
273,71,22338,3.5,11,30.5773
230,54,19430,3.5,11,27.04915
678,62,21515,3.5,11,83.93283157894737
213,74,5604,3.5,11,26.36827894736842
515,56,9661,3.0,11,52.66658695652174
267,57,28793,4.7,11,39.25066875
839,71,22784,5.5,11,131.56079333333332
737,55,16458,4.7,11,86.67488499999999
895,40,17545,4.7,11,110.79628947368423
848,53,16085,5.5,11,110.81004444444444
490,41,11447,4.7,11,57.626450000000006
817,45,7548,5.5,11,101.14030000000001
223,65,19915,6.0,11,30.85401764705882
614,47,17075,1.8,11,55.54574615384616
880,63,27143,1.8,11,79.60953846153846
235,78,6885,3.5,11,23.030979166666665
300,70,5338,5.5,11,32.07409090909091
745,60,10803,6.2,11,125.16532142857142
238,59,11558,6.2,11,37.319986666666665
410,41,5910,6.2,11,64.29073333333334
791,79,25380,6.2,11,124.03407333333334
371,59,19402,6.2,11,58.17527333333334
641,61,18010,1.5,11,48.63535806451613
258,52,25654,1.5,11,18.389145454545456
609,59,29403,1.6,11,49.39410000000001
733,70,10500,1.6,11,57.46964333333333
564,62,9614,1.6,11,45.744289655172416
566,65,5896,1.6,11,44.376286666666665
543,69,13424,1.6,11,44.04104482758621
495,48,7758,1.6,11,38.809650000000005
540,78,14016,1.6,11,47.042
805,71,29700,1.6,11,63.11468333333333
722,79,16848,1.6,11,56.60720666666667
828,51,5697,1.6,11,60.8605875
464,51,21154,1.6,11,40.42127407407407
723,66,22445,1.6,11,56.685610000000004
865,65,5247,1.6,11,70.15746551724139
237,53,15198,1.6,11,18.581590000000002
330,53,6919,2.0,11,26.76527586206897
581,50,6611,2.0,11,48.806075
424,73,29716,1.6,11,34.38932413793104
342,47,9192,1.6,11,27.73855862068966
630,78,27158,1.6,11,51.09734482758621
588,54,8663,1.6,11,47.690855172413805
253,43,16519,1.6,11,21.25290357142857
223,40,6377,1.6,11,18.73279642857143
594,74,19313,1.6,11,53.73643846153846
832,45,28539,1.6,11,72.47952592592593
318,41,28002,1.6,11,25.79199310344828
872,58,7863,1.6,11,70.72521379310346
785,70,14742,1.6,11,65.94280357142857
384,58,19178,1.6,11,32.257371428571425
391,62,16631,1.6,11,35.371965384615386
686,48,26014,1.6,11,59.760762962962964
832,58,7312,1.6,11,67.48093793103449
583,52,13496,1.6,11,47.28532068965518
545,47,9879,1.6,11,49.30363461538462
672,67,22695,1.6,11,58.54115555555555
875,66,16032,1.6,11,79.15721153846154
202,77,17125,1.6,11,17.59719259259259
249,48,12842,1.6,11,20.195617241379313
703,54,25780,1.6,11,57.018148275862075
410,73,13327,1.6,11,33.253827586206896
727,64,11631,1.6,11,58.964713793103456
879,40,24696,1.6,11,71.29296206896552
482,50,24235,1.6,11,39.09352413793104
578,54,24416,1.6,11,46.87978620689656
525,65,23790,1.6,11,42.58112068965518
497,77,8065,2.0,11,58.449685
896,72,29003,2.0,11,75.26719999999999
337,74,19990,2.4,11,30.48683461538462
324,66,16359,2.0,11,27.21715714285714
591,51,12886,2.4,11,55.603644
601,59,18659,2.4,11,56.544484000000004
679,51,13322,2.0,11,84.05662631578947
600,76,5626,2.0,11,74.27684210526317
769,45,21671,2.0,11,66.99129259259259
561,59,10886,2.4,11,52.781124
265,62,24091,1.2,11,15.982217948717949
627,54,7103,1.2,11,40.965741666666666
720,67,7381,2.4,11,62.72266666666666
631,73,6634,2.4,11,57.083657692307696
304,47,19183,3.0,11,31.088626086956523
288,59,20145,2.0,11,26.05403076923077
800,45,20176,2.0,11,72.3723076923077
205,65,16447,2.0,11,18.545403846153846
357,57,18096,4.6,11,55.979980000000005
578,53,17291,4.6,11,104.57798461538464
529,59,22995,3.7,11,59.25051904761906
302,40,15674,3.7,11,33.8254380952381
422,62,18069,3.7,11,47.26600952380952
601,79,25446,3.7,11,70.680605
882,55,10513,3.5,11,82.982088
744,78,13032,2.5,11,56.4504
708,58,26667,5.6,11,111.01912
892,47,27313,5.6,11,139.87154666666666
383,63,6401,5.6,11,64.34673571428571
286,55,27575,5.6,11,48.050042857142856
780,52,22937,1.8,11,65.5227857142857
579,69,11744,1.8,11,50.439477777777775
737,52,16419,2.5,11,91.23672105263158
612,60,8570,4.0,11,79.9714
717,58,18320,2.5,11,80.30741428571429
893,66,27679,4.0,11,110.54870000000001
494,77,13851,4.0,11,68.34925882352941
459,77,22348,4.0,11,59.97855
583,62,22371,3.8,11,72.17233157894738
503,55,13804,1.6,11,40.796768965517245
515,63,21295,1.6,11,44.86412962962963
276,55,12366,1.6,11,24.043688888888887
879,55,23514,3.5,11,93.97708636363637
578,50,12221,3.5,11,67.97569
660,65,19165,3.5,11,81.70452631578948
255,55,20953,3.5,11,29.989275000000003
280,80,16406,2.0,11,27.441166666666668
878,54,14468,3.5,11,93.87017272727273
375,57,9966,3.5,11,42.00178571428572
582,79,24890,2.5,11,52.65085384615385
348,57,18764,2.5,11,31.48195384615385
480,74,12719,3.5,11,53.76228571428572
544,44,13420,2.5,11,47.39045925925926
608,41,22402,2.5,11,51.074171428571425
229,69,14412,2.5,11,22.442954166666667
621,70,26674,2.5,11,58.426164
430,64,7879,1.8,11,30.64857575757576
558,70,19214,1.8,11,41.01474375
361,58,11657,1.8,11,28.303603333333335
427,73,8357,1.8,11,30.434748484848487
420,57,19794,5.6,11,65.8588
272,78,21228,5.6,11,42.65141333333333
598,72,10734,5.6,11,100.46827142857143
294,42,16296,5.6,11,49.3941
674,57,18064,1.6,11,45.29472571428571
294,75,6546,1.6,11,23.05058
323,65,18691,1.6,11,25.32427666666667
699,67,6611,4.0,11,91.33988333333333
820,71,8977,4.0,11,113.45423529411764
247,76,10107,4.0,11,34.174629411764705
294,46,25533,6.0,11,53.19364615384616
676,67,9612,3.4,11,69.13128695652175
232,71,29046,3.4,11,24.803963636363637
317,80,15519,3.4,11,32.41807391304348
843,75,25895,3.4,11,90.12819545454546
450,61,19325,3.4,11,48.11113636363636
502,48,5555,3.4,11,56.22639047619048
321,56,29781,3.8,11,34.31927727272727
417,49,19226,3.8,11,46.70598571428572
252,66,14193,3.8,11,28.225200000000005
325,56,25247,3.8,11,36.401547619047626
358,71,21501,3.4,11,36.61094782608696
870,50,23911,3.4,11,93.01486363636364
800,64,8851,3.8,11,85.5309090909091
375,56,8761,3.8,11,40.09261363636364
491,66,16092,3.8,11,52.494595454545454
358,54,26874,3.8,11,40.097704761904765
690,44,11371,3.8,11,95.46758823529412
556,52,18592,3.4,11,59.44398181818182
833,45,26620,3.4,11,93.29996666666668
436,59,10703,3.8,11,48.834076190476196
627,42,26020,3.8,11,70.22698571428572
324,67,14240,3.8,11,38.10402
514,42,27614,3.8,11,60.44897
478,72,8000,3.8,11,56.21519
803,41,12422,3.8,11,94.43681500000001
304,76,10515,2.7,11,28.601536
241,68,23609,2.7,11,23.61900416666667
596,53,15379,3.4,11,58.41048333333333
840,46,14297,3.4,11,89.80745454545455
659,43,27371,3.6,11,77.501695
690,60,17719,3.6,11,95.46758823529412
764,64,24377,4.8,11,105.7061411764706
367,48,9862,4.8,11,47.95670555555555
801,51,15292,3.0,11,89.7158142857143
373,51,24824,4.8,11,51.60784117647059
571,44,17954,4.8,11,83.94056875
798,68,16842,2.7,11,75.07903200000001
349,66,6996,2.7,11,34.20345416666667
448,78,6074,3.4,11,43.90586666666667
826,59,28912,3.4,11,88.31066363636364
379,68,19378,3.6,11,40.52026818181818
319,58,15895,3.6,11,35.72951904761905
227,75,5866,3.0,11,25.425080952380952
316,72,8782,3.0,11,37.163180000000004
856,47,15324,4.8,11,105.96829473684211
461,69,25405,3.0,11,51.634195238095245
853,73,19016,3.0,11,80.253652
825,70,15269,4.8,11,107.80458333333334
237,40,14362,4.8,11,30.969316666666668
396,74,9183,4.8,11,51.7462
724,58,12469,4.8,11,94.6066888888889
823,57,18115,5.7,11,120.98614375000001
636,56,21974,5.7,11,87.99621176470588
848,70,21098,3.6,11,99.72904
883,59,12191,3.6,11,103.84521500000001
838,68,7224,5.7,11,131.40398666666667
609,78,28738,3.6,11,75.39099473684212
532,60,10333,3.6,11,65.8588
730,48,20023,5.7,11,101.0019411764706
664,69,11133,3.6,11,74.3711619047619
357,72,26229,3.6,11,39.9857
359,57,16460,3.6,11,40.20970952380953
533,49,9904,6.6,11,83.57795333333334
575,40,9898,6.6,11,90.16383333333333
278,67,23879,6.7,11,46.70598571428572
396,72,29740,6.7,11,66.53082857142857
319,78,7483,6.7,11,53.59427857142857
850,57,24985,6.7,11,142.80607142857144
425,48,17052,6.6,11,66.64283333333334
794,67,8327,6.2,11,169.77885454545455
609,62,15048,5.0,11,110.18683846153849
737,65,7000,5.0,11,133.34597692307693
839,72,26639,6.2,11,179.4010818181818
538,59,9572,6.2,11,115.03907272727272
755,55,11896,5.0,11,104.46091176470588
795,58,10233,5.0,11,109.99526470588235
736,71,17644,2.0,11,61.82662857142857
419,50,7364,2.0,11,39.421196
492,79,29507,1.3,11,31.27657297297297
403,65,10828,2.5,11,36.457550000000005
713,40,6210,2.5,11,64.50181923076923
401,77,20625,2.4,11,39.29967083333334
231,51,11846,2.4,11,22.6389625
288,48,16205,1.8,11,23.358786206896557
401,47,23182,1.8,11,32.52386551724138
889,70,5546,1.0,11,58.08380277777778
871,59,18146,1.0,11,56.90775277777778
492,58,13233,8.4,11,77.14888
314,71,6748,2.0,11,26.377121428571428
421,44,18399,2.0,11,41.259754166666674
381,70,28836,2.5,11,33.19074444444445
668,61,16418,2.0,11,62.848112
625,59,27821,2.5,11,61.25260416666667
751,51,11913,2.0,11,58.880903333333336
259,58,6560,2.5,11,29.009233333333338
684,76,8777,2.0,11,57.458442857142856
210,41,27586,2.5,11,25.99689473684211
831,43,29169,2.0,11,65.15317
584,69,23950,2.5,11,65.41078095238096
609,62,12856,2.0,11,53.05292222222222
241,60,17483,2.5,11,29.83453157894737
322,44,12019,3.6,11,37.86881
900,46,23151,2.5,11,78.40333333333334
451,51,6320,2.5,11,44.19987916666667
803,80,25328,3.6,11,94.43681500000001
683,50,14947,2.5,11,61.787857692307696
412,53,20197,2.5,11,40.37771666666667
467,78,17055,3.6,11,61.02392777777778
866,42,26795,2.0,11,72.74709285714285
739,62,18135,2.0,11,69.528076
818,42,17768,2.0,11,64.13392666666667
860,75,28535,4.0,11,106.46347368421053
334,78,27292,4.0,11,43.64452222222222
697,63,29858,4.0,11,91.07853888888889
806,80,9692,3.5,11,75.831704
325,72,27746,3.5,11,31.85135416666667
558,71,28428,2.5,11,32.811795000000004
702,69,27388,2.5,11,58.970507142857144
517,75,8810,3.5,11,48.641428000000005
211,42,27485,2.5,11,12.407327500000001
676,45,5826,2.5,11,40.769733333333335
493,71,25387,1.8,11,36.237040625
639,45,13481,1.8,11,46.968496875
715,43,25981,1.8,11,56.05838333333333
590,43,12676,1.8,11,44.76577419354839
515,52,13845,1.8,11,35.62739705882353
879,42,8130,1.8,11,62.651390909090914
207,74,6080,4.0,11,27.04915
707,55,8108,4.0,11,103.93341875
323,63,25153,4.0,11,42.20712777777778
571,79,13658,2.7,11,61.047686363636366
513,63,26279,3.5,11,57.45844285714286
384,63,19036,3.5,11,45.16032
746,77,8534,3.5,11,62.66666428571429
784,44,20696,3.5,11,65.8588
724,58,29252,5.7,11,113.52802666666666
238,46,7027,1.8,11,11.662495833333335
283,69,25076,1.5,11,13.312886
220,64,16607,1.8,11,10.34924
452,40,15159,1.8,11,25.93046829268293
502,41,27410,2.5,11,45.41362307692309
457,47,7660,2.5,11,42.996387999999996
741,43,19651,2.5,11,72.6210875
839,71,27673,5.7,11,131.56079333333332
751,77,20735,5.7,11,126.17336428571429
660,45,19299,5.7,11,103.4924
808,79,23636,3.5,11,90.49984761904763
423,72,23410,3.5,11,52.36517368421053
291,76,22638,2.7,11,32.593385714285716
479,49,28909,4.0,11,59.297678947368425
369,63,11767,2.7,11,39.45113181818182
828,75,17327,4.0,11,108.1966
447,42,26209,2.7,11,55.336247368421056
560,76,20551,4.0,11,73.17644444444444
548,66,5355,2.7,11,67.8395157894737
634,63,27682,4.0,11,87.71949411764706
605,55,7739,4.0,11,83.70708823529412
800,71,14807,4.6,11,110.68705882352941
277,55,24532,5.7,11,43.435446666666664
657,48,19390,4.6,11,96.58310625
785,55,8930,5.7,11,123.09323333333333
591,55,29032,5.7,11,92.67273999999999
213,43,9766,2.7,11,21.78249130434783
244,50,10258,3.5,11,27.329161904761907
237,63,25880,2.7,11,25.338531818181817
615,70,17517,3.5,11,68.88292857142858
444,63,17354,1.5,11,32.6353875
261,63,11257,1.5,11,18.60297272727273
692,63,29471,2.0,11,62.60204615384616
807,75,11103,2.5,11,75.925788
522,71,26516,1.8,11,45.473933333333335
451,54,29469,2.5,11,42.431884
667,61,14874,1.8,11,58.10558148148148
260,73,12188,2.0,11,23.521000000000004
318,78,14711,2.0,11,29.918712
286,51,9310,2.5,11,29.247852173913042
794,56,26647,1.8,11,69.16916296296296
279,80,7537,2.0,11,25.23984230769231
427,41,26382,2.0,11,40.173868
682,78,13531,2.0,11,64.165288
822,45,13303,3.6,11,96.67131
509,70,25121,2.0,11,47.888756
782,64,9181,2.5,11,70.74393076923077
684,67,25840,2.0,11,59.586533333333335
224,65,5483,2.0,11,21.074816000000002
401,43,17761,2.0,11,34.933040740740736
424,68,20435,1.8,11,34.38932413793104
709,54,24486,2.0,11,66.705556
828,73,12527,1.8,11,64.91796000000001
778,72,18635,2.0,11,65.35477857142857
758,55,21551,2.0,11,68.57276153846155
889,79,12450,1.4,11,47.52311136363636
719,78,28432,2.5,11,65.04461153846155
382,44,28499,2.5,11,34.55777692307693
276,73,29412,3.6,11,28.2252
625,61,8291,1.8,11,52.50223214285714
266,76,18583,2.5,11,25.026343999999998
859,49,6735,1.8,11,72.15906785714286
693,70,17654,2.5,11,62.69251153846155
884,53,12280,3.6,11,103.96282000000001
746,73,14740,2.0,11,76.28985217391305
276,58,11093,2.0,11,30.913314285714286
896,76,22230,2.0,11,95.79461818181818
254,60,21059,3.6,11,31.44386315789474
805,76,16144,3.0,11,90.16383333333333
672,63,20284,3.0,11,75.2672
855,71,5887,2.5,11,87.43676086956522
446,69,27891,2.5,11,43.70985833333333
638,76,14503,3.0,11,71.4590380952381
513,77,25437,3.2,11,52.46205652173913
519,56,8126,3.0,11,61.036995000000005
419,75,16506,3.2,11,49.276495000000004
570,70,9264,3.2,11,63.842714285714294
415,56,6817,3.0,11,48.806075
248,53,8180,3.2,11,27.777180952380956
662,45,26404,3.2,11,74.14715238095238
317,69,24327,3.2,11,41.423094444444445
281,58,11179,3.2,11,34.786321052631585
462,66,28251,2.0,10,38.80965
788,79,8936,2.4,10,74.138192
695,76,18651,3.5,10,71.07432608695653
833,70,20490,3.5,10,93.29996666666668
801,55,11202,3.5,10,81.91443913043479
872,52,26994,3.5,10,93.22869090909091
375,54,25126,3.5,10,38.34945652173913
288,65,14954,2.4,10,24.19302857142857
838,68,24241,3.5,10,78.842392
558,40,8896,3.5,10,52.498872
485,72,15797,1.8,10,40.74173214285714
496,73,10487,5.9,10,77.77610666666668
459,73,26466,6.0,10,63.5067
674,73,13535,6.0,10,113.23681428571427
822,60,28863,4.7,10,120.83913749999999
735,46,11065,4.7,10,115.25290000000001
761,40,6237,4.7,10,111.87175625
236,40,24613,4.7,10,37.006373333333336
380,57,25761,6.0,10,55.862375
224,71,20409,4.7,10,32.9294
548,70,7177,4.7,10,85.93005333333335
836,57,26865,1.8,10,72.82798518518518
742,55,24307,2.0,10,49.86452
426,40,27790,1.8,10,35.78552142857143
547,50,26658,2.0,10,49.48456538461539
237,69,18647,2.0,10,20.64621111111111
582,80,22712,2.0,10,52.65085384615385
769,67,26751,2.0,10,75.36520416666667
435,65,14428,2.0,10,39.352442307692314
380,62,6433,2.0,10,37.24158333333333
313,49,15193,2.0,10,30.67530416666667
505,50,6856,2.0,10,45.68501923076924
331,45,22916,2.0,10,27.80518214285714
547,68,11861,2.0,10,55.93907391304347
379,61,18029,3.0,10,42.44980476190476
614,53,15062,3.0,10,68.77092380952381
789,45,9963,4.0,10,84.35485909090909
853,59,22879,3.0,10,91.19733181818181
584,50,16067,4.0,10,62.43756363636364
711,41,29664,6.3,10,98.37312352941177
242,64,23312,3.0,10,25.8731
679,54,16428,2.0,10,66.54482916666667
317,77,27277,2.0,10,32.41807391304348
770,44,29108,2.0,10,78.74421739130435
260,54,23251,2.0,10,27.797545454545457
752,65,20834,3.0,10,84.22758095238096
387,50,13134,2.0,10,35.010103846153854
652,72,17187,3.0,10,85.1982888888889
386,76,20027,4.2,10,53.40650588235294
663,75,18259,5.2,10,97.46514375000001
363,80,17905,4.2,10,60.98659285714286
623,77,25289,5.2,10,104.66844999999999
301,50,26913,4.2,10,41.64600588235294
466,74,18971,5.2,10,68.5049125
835,48,10080,4.2,10,140.2859642857143
352,50,25157,5.2,10,59.13851428571428
628,80,21852,4.2,10,82.06215555555555
890,72,13628,4.2,10,116.29827777777778
626,72,13165,4.0,10,81.8008111111111
777,66,26001,2.0,10,70.29160384615386
810,57,6685,3.0,10,90.72385714285714
735,50,21668,3.0,10,86.43967500000001
532,69,9932,3.0,10,59.586533333333335
876,55,26895,3.0,10,103.02198
639,63,23868,3.0,10,71.57104285714287
805,40,6162,4.0,10,94.67202499999999
323,50,20001,4.0,10,37.986415
501,45,14629,4.0,10,58.92010500000001
867,51,6571,3.0,10,107.33003684210527
548,65,25393,2.0,10,49.57503076923077
448,58,29247,2.0,10,40.52849230769231
470,40,18064,4.0,10,58.18352631578948
628,73,26126,6.0,10,98.47458666666667
769,59,19865,4.0,10,106.39793529411764
783,51,19472,6.0,10,122.77962
446,63,5389,4.0,10,61.70803529411764
680,71,15437,4.0,10,94.084
297,72,5556,6.0,10,46.571580000000004
528,78,11549,6.8,10,95.53144615384618
792,49,7000,2.0,10,68.99493333333334
624,61,29142,2.0,10,56.45040000000001
776,80,23888,2.0,10,70.20113846153846
623,53,8525,2.0,10,54.272529629629624
204,43,14302,2.0,10,18.454938461538465
658,68,11142,2.0,10,55.27435
792,45,10328,2.0,10,68.99493333333334
697,79,17511,2.0,10,60.719025925925926
286,78,6276,2.0,10,18.686127777777777
601,64,12327,2.0,10,41.57682647058824
492,47,24650,2.0,10,34.03627058823529
480,50,14592,2.0,10,41.81511111111111
396,40,11287,2.0,10,35.82429230769231
282,45,9225,2.0,10,25.511238461538465
226,77,23419,2.0,10,20.445176923076925
893,67,18762,2.0,10,80.78558846153847
334,71,10810,3.0,10,31.424056
289,48,20792,3.0,10,28.32320416666667
405,73,14648,3.0,10,41.41741304347826
226,41,22736,3.0,10,23.111939130434784
577,61,14123,3.0,10,59.00703043478261
770,78,27025,2.0,10,69.65834615384615
783,62,15076,2.0,10,68.2109
614,42,7947,2.0,10,55.54574615384616
426,55,25564,2.0,10,38.53825384615385
802,80,9964,2.0,10,75.45536799999999
267,69,11145,2.0,10,24.154257692307695
561,58,17494,2.0,10,50.751080769230775
459,65,13603,3.0,10,44.9839125
857,55,19936,3.0,10,80.629988
262,61,21504,3.0,10,25.677091666666666
891,45,22864,3.0,10,83.828844
822,76,18853,3.0,10,84.06200869565218
591,44,13200,3.0,10,60.43874347826087
445,53,12808,3.0,10,45.508021739130434
477,63,25791,3.0,10,46.7479875
546,53,29364,2.0,10,49.39410000000001
571,48,21883,2.0,10,51.65573461538462
322,79,28436,3.0,10,25.245873333333336
256,50,11029,3.0,10,20.071253333333335
359,49,15889,3.0,10,35.18349583333334
326,70,9240,3.0,10,34.85384545454545
806,64,9496,3.0,10,82.4257652173913
510,59,7974,3.0,10,57.12242857142857
717,70,27064,4.4,10,84.32278500000001
464,55,5754,4.4,10,57.44075789473684
487,76,15339,4.4,10,60.288036842105264
619,45,26706,4.4,10,76.62894210526316
727,50,20084,3.0,10,71.24902916666667
339,79,18073,3.0,10,31.894476
897,58,11090,3.0,10,87.9097375
674,40,23698,3.0,10,68.92675652173914
836,66,12880,3.0,10,85.49372173913044
728,60,17793,3.0,10,74.44907826086957
588,80,17248,4.4,10,69.15174
710,53,23681,4.4,10,83.49955
737,59,9534,4.4,10,86.67488499999999
412,74,8679,4.4,10,51.00343157894738
712,76,21770,4.4,10,88.14185263157896
464,70,22869,4.4,10,57.44075789473684
542,41,23927,3.0,10,57.94719090909091
237,57,26095,3.0,10,21.440296153846155
432,60,28512,3.0,10,46.18669090909091
459,64,11115,3.0,10,49.073359090909086
507,52,13328,4.4,10,59.625735000000006
602,75,17460,4.4,10,74.52443157894737
460,56,7049,4.4,10,56.945578947368425
675,51,10238,4.4,10,83.56144736842107
305,61,5856,6.0,10,47.826033333333335
446,63,22527,3.0,10,37.46559285714286
503,54,7837,3.0,10,45.504088461538466
542,46,29724,3.0,10,50.993528000000005
646,42,11985,4.4,10,79.9714
237,59,7266,4.4,10,29.33935263157895
245,65,27710,4.4,10,30.329710526315793
804,67,13761,4.4,10,99.53096842105263
419,74,21581,4.4,10,51.86999473684211
455,79,8445,0.6,10,27.441166666666668
336,48,26946,1.5,10,28.2252
430,46,15697,3.0,10,40.45612
777,79,15948,3.0,10,83.07189545454544
237,53,18540,3.0,10,22.297908000000003
354,57,27887,3.0,10,37.84742727272727
702,49,26888,3.0,10,71.79018260869564
304,74,28649,3.0,10,37.6336
454,54,28855,3.0,10,53.392669999999995
603,43,13903,3.0,10,74.64822631578949
687,58,14118,3.0,10,80.794635
657,67,21330,3.0,10,81.33314210526316
727,62,29783,3.0,10,85.498835
790,61,18914,4.4,10,116.13493749999999
724,61,10503,4.4,10,100.17178823529412
569,73,7352,4.4,10,83.64655624999999
301,79,24159,4.4,10,41.64600588235294
863,50,14183,4.4,10,126.86639375
889,77,27268,4.4,10,123.00099411764705
798,70,8426,4.4,10,117.31098750000001
799,66,13316,4.4,10,110.54870000000001
740,44,17718,2.0,10,66.94438461538462
711,68,22244,2.0,10,64.32088846153847
588,44,13899,3.0,10,65.8588
562,57,6314,2.0,10,55.07834166666667
811,68,9554,2.0,10,63.585103333333336
314,41,6057,2.0,10,30.773308333333333
542,53,11886,3.0,10,60.70658095238095
273,62,13121,2.0,10,27.918404347826087
334,68,21205,3.0,10,37.40959047619048
789,78,25820,4.4,10,115.98793125
579,47,20529,3.0,10,61.902995454545454
689,43,14361,3.0,10,60.022107407407404
324,76,12885,3.0,10,36.28954285714286
237,71,6573,4.4,10,32.79104117647059
509,77,13511,4.4,10,74.82618125
305,68,28580,3.0,10,32.60865909090909
755,68,13562,3.0,10,84.56359523809525
424,40,12177,4.4,10,58.66414117647059
441,42,23192,2.0,10,39.895234615384624
596,58,15655,2.0,10,53.91736923076924
352,53,12100,3.0,10,43.575747368421055
735,71,27611,3.0,10,90.98913157894738
835,62,6616,8.0,10,196.40035
601,65,9678,3.6,10,78.53400555555555
345,57,9978,3.6,10,42.70918421052632
390,54,8900,1.4,10,32.76139285714285
876,64,5870,1.4,10,79.24767692307694
782,75,21683,3.6,10,87.58772380952381
400,77,7269,3.6,10,44.80190476190476
211,61,14125,3.6,10,24.814655000000002
251,57,9328,2.4,10,21.08489642857143
501,51,23609,2.0,10,49.1000875
499,66,21457,2.4,10,51.030343478260875
720,59,12455,2.0,10,70.563
339,55,28416,2.0,10,36.24372272727273
299,54,22753,2.4,10,25.117067857142857
684,49,22839,2.0,10,67.03485
336,78,16008,2.4,10,31.612224
565,44,23649,2.0,10,55.37235416666667
733,74,12709,3.6,10,78.36769545454545
706,56,28147,2.0,10,69.19094166666667
856,80,24232,2.5,10,80.535904
360,69,29857,2.0,10,36.81547826086957
374,43,22097,3.6,10,41.88978095238095
287,61,12465,2.0,10,29.350117391304348
598,70,28590,6.2,10,100.46827142857143
679,68,10436,6.2,10,99.81724375
744,80,12927,2.0,10,72.9151
676,55,5815,3.6,10,88.33442222222222
482,64,23159,3.6,10,51.53237272727273
651,56,15419,3.6,10,72.9151
823,57,28712,2.0,10,87.98992272727273
281,76,14370,1.4,10,20.02848787878788
412,76,10276,6.2,10,57.00383529411764
719,68,25177,6.2,10,99.47999411764705
